date      Food   Beer   Smoke  Games  Books  Hshld  Clths  Hlth   Chems  Txtls  Cnstr  Steel  FabPr  ElcEq  Autos  Carry  Mines  Coal   Oil    Util   Telcm  Servs  BusEq  Paper  Trans  Whlsl  Rtail  Meals  Fin    Other
200511  -0.02   1.47  -2.62   5.70   2.98   3.06   6.00   1.57   3.39   5.19   5.58  12.82   7.28   6.91  -1.00   4.66   7.34   0.67   1.04  -0.21   2.56   5.47   7.27   7.55   7.46   4.48   3.78   6.79   4.52   4.71
200512  -0.26  -2.14   4.21  -2.78   0.55   1.56   0.06   2.40   0.59   0.87  -0.21   3.68   0.59  -0.72  -1.52   2.70   7.87   1.41   0.44   1.23  -1.58  -2.09  -1.46   1.45   1.12   1.01  -1.09   1.03   0.30  -0.36
200601   1.81  -0.66  -2.45   4.75   0.35   2.76   1.92   2.15   3.20  -2.96   9.21  14.94  11.34   6.43   5.11   2.01  16.99  15.14  12.48   3.02   3.72   3.09   4.79  -2.52   4.15   6.95   0.66   4.25   1.31  -2.85
200602   1.48   1.95  -0.11   0.37   2.07   1.12   0.75   1.07  -0.27   3.46  -2.91  -2.95  -0.43   3.14  -2.47   5.02  -9.01  -8.53  -8.12   0.23   3.31  -2.72   0.70   0.91   1.13   1.61   1.31   2.18   1.61   1.91
200603   2.89   0.17   0.12   3.67   0.71  -0.38   3.06  -0.96   1.30  -1.93   2.93  12.16   3.11   5.01   2.48   3.63   6.40   5.80   3.92  -3.62   1.83   2.94   3.05   3.37   4.64   3.99   2.17   2.43   0.64   5.30
200604   2.04   0.89   3.34   2.32  -0.47   1.44  -1.32  -1.93   2.93   1.11  -0.34   7.68   5.90   0.87  -1.16   5.16   7.90  20.69   4.19   1.85   1.68  -1.27  -0.33   5.57   0.47  -3.16  -1.47  -0.24   2.80   0.27
200605   3.54   3.84  -0.95  -1.51   2.26  -3.97  -5.27  -2.18  -2.23   1.32  -8.76  -4.59  -3.65  -4.29   2.47  -1.27 -11.52  -1.64  -3.45   1.51  -0.26  -6.00  -7.33  -2.51  -1.60  -2.19  -1.49  -3.50  -3.61  -1.09
200606  -1.12  -0.87   2.95   0.66   0.06   0.73  -0.29  -0.14  -1.15   1.48  -3.68   2.93  -0.88   1.56   1.77  -0.24   1.13  -6.10   3.15   2.40   2.86   0.89  -3.15  -2.77   4.04  -1.25   0.46   1.70  -0.39  -2.36
200607   2.14   4.44   9.04  -7.02  -1.61   0.38  -2.84   4.27  -4.31  -3.44  -7.44  -4.16  -5.93  -5.94  -3.72  -3.22  -2.14 -12.59   5.76   4.88   2.49  -3.10  -4.78  -5.05 -11.46  -2.05  -4.72  -6.03   1.29  -0.19
200608   2.82   2.25   4.31   2.38   4.04   6.60   3.91   2.29   3.90   1.40   1.80  -2.47  -0.72   1.33   3.20  -0.62   2.38 -10.43  -2.98   2.32   2.11   4.24   9.16   2.46  -0.78   1.58   2.35   2.95   1.50   3.79
200609   0.85  -0.13  -6.39   5.00   0.96   1.85   9.01   1.67   2.50   1.62  -1.59   0.01   0.18   3.52   3.29   3.73  -7.08 -15.05  -3.45  -2.11   3.40   4.23   2.84   2.09   3.86   1.37   6.32   7.06   3.63   3.90
200610  -0.06   0.43   5.42   8.68   5.72   3.21   7.97   1.66   5.77   0.51   5.06  11.01   3.03   5.15   3.91   3.00   8.54  14.51   5.01   5.34   5.29   6.41   2.19   4.95   6.09   4.97   3.18   7.72   2.06   1.05
200611   1.24  -0.47   3.42   4.57   2.06   0.51   4.53   0.05   2.82   3.36   6.33   8.73   4.22   1.73   0.99   4.41   7.25   5.84   8.62   2.99   0.79   2.16   4.01   2.66   2.36   2.13  -2.22   1.66   0.96   1.32
200612   1.53   2.43   3.01   4.37   1.88   1.24   0.19   0.08   1.08  -1.65  -0.34  -2.71   0.09  -0.48   1.46   0.02  -2.81 -12.66  -1.77   0.67   4.29  -0.21  -1.26   1.04  -2.34  -0.37   1.77   2.16   3.84   4.47
200701   0.85   1.65   1.29   5.99  -0.61   2.14   2.84   3.50   3.74   7.97   2.74   9.71   1.30   3.60   6.08   4.13   7.00   1.53  -1.31   0.40   2.79   3.43   1.15   1.39   3.56   4.00   3.97   1.07   0.43  -1.68
200702  -1.50  -2.64  -3.51  -4.54  -0.12  -1.40   1.79  -2.80   2.13   4.96  -1.00   2.72   2.57  -1.62   0.85  -1.59   6.95   1.95  -2.23   4.19  -2.64  -3.43  -1.18   1.45  -0.80   0.02  -0.34  -1.57  -2.52  -2.27
200703   2.79   2.48   4.87  -0.07  -1.52  -0.87   0.71  -0.21   2.05  -3.55  -4.32   6.11   2.56  -0.41   2.49   0.50   1.96   2.42   6.00   4.30   2.33   1.13   0.25   1.21  -0.19   2.75   0.34   1.17  -0.36   1.13
200704   4.21   4.85   2.78   1.72   2.75   3.60   1.72   6.84   1.83   8.45   4.00   3.38   6.60   6.13   5.83   6.36   5.31  14.38   4.98   3.94   1.94   4.14   5.13   5.41   2.91   1.41   2.13   2.43   3.67   3.44
200705   1.23   3.41   2.62   1.59   6.55  -1.03   4.88   1.12   5.04   9.59   7.08  10.59   5.83   7.43   3.98   6.20   6.09  13.29   6.89   1.19   7.13   4.27   4.05   4.19   4.51   3.03   1.99   3.80   2.91   2.68
200706   0.69  -2.06  -0.06  -1.82  -2.53  -3.14  -0.30  -3.40   1.93   0.15  -5.27  -3.46   1.60  -1.35   5.14  -1.73   1.20  -8.55   1.12  -4.79  -1.72  -1.12   2.08  -0.83  -1.84  -1.68  -1.74  -4.09  -3.58   1.02
200707  -4.39  -1.17  -5.12  -1.90  -7.54  -0.30  -4.59  -3.98  -0.71  -3.77  -5.70  -2.67   1.26  -0.03  -7.82   3.31   6.21 -13.81  -0.77  -3.81  -3.10  -3.04   0.01  -2.32  -0.93  -4.81  -5.62  -2.00  -7.58   0.20
200708   2.78   3.46   4.25   3.12  -6.58   2.30  -3.02   2.25   2.43  -2.57  -2.20  -2.64   1.22   1.22  -1.53  -1.33  -3.53  -1.05   0.33   2.01  -0.87   1.30   3.66  -0.26  -1.99   1.81   1.13   2.61   1.53   0.88
200709   5.07   6.80   0.96   9.95  -1.19   5.61   2.32   3.55   5.15  -5.26  -1.24   8.56   4.64   4.75   6.02   7.12  12.16  13.63   7.70   3.51   2.12   4.04   3.76   1.64   0.23   1.12  -1.93   2.98   1.95   6.62
200710   1.54   4.15   4.64  -0.13   1.31   1.31  -0.89   1.55   3.37   5.49   4.49   2.52  -1.14  -0.36   0.53  -0.96  10.38  19.18   2.40   6.74  -2.13   9.76   4.05   0.87   2.33   2.65  -0.29   4.96  -1.37   0.58
200711   0.42   2.11   6.58  -8.38  -7.33   3.54  -7.55   0.03  -4.64  -5.97  -9.03  -5.93  -2.71   3.78 -13.46  -3.83 -10.51   3.92  -4.58  -0.58  -6.56  -7.32  -7.58  -5.79  -3.54  -7.34  -2.78  -5.11  -6.17  -5.09
200712   1.66  -1.02  -1.98  -4.15  -1.87  -1.26  -6.99  -4.07   4.17  -6.10  -0.51   1.12   3.19   0.56  -2.74   0.80  -1.81  13.81   7.45   0.93  -0.38   1.64   0.42  -0.07  -3.29  -0.54  -3.12  -4.45  -4.06  -2.26
200801  -6.90  -7.88  -0.30  -9.45  -7.00  -8.46  -0.37  -4.55  -5.70   1.24  -2.28 -10.97  -9.85 -10.84  -4.49  -6.47  -4.35  -3.17  -9.28  -6.94  -7.81  -9.58 -14.28  -4.24   2.26  -4.17   1.73  -6.33  -1.14  -4.17
200802   3.02   1.12  -2.86  -5.89  -9.05   0.07  -4.20  -0.91   4.31  -1.73  -5.92   6.73   3.28  -1.11  -6.92  -2.40   9.19   8.68   6.75  -3.06  -3.68  -5.87  -1.74  -3.45  -4.00  -2.18  -6.14  -0.47 -10.81  -3.84
200803   0.75   3.75   0.01  -1.98  -5.38   3.57   3.77  -1.80  -1.56  -0.89   2.47  -0.46  -0.38   0.39  -3.93  -3.52  -7.55  -7.66  -2.81   0.84  -0.20   0.06   0.36  -0.57   2.81  -2.06   2.56   2.96  -3.83   6.55
200804   3.13  -2.71  -9.57  -0.86   2.08  -3.45   2.38   0.42   9.47   7.96   3.92   7.37   9.41   2.48  14.11   8.96   8.40  21.08  10.36   6.31   4.64   6.87   6.81  -0.79   5.62   1.31   5.90   4.69   5.62  -7.15
200805   2.16   1.44  10.32  -0.57   1.04   0.13   3.73   1.63   3.33  -2.24   4.19   8.51   5.82  11.27  -3.10   0.03   4.66  23.56   3.48   3.54   4.86   4.42   6.15   2.28   3.69   7.02   0.19  -1.29  -4.09  -2.30
200806  -8.15  -5.01  -6.61 -19.36 -11.38  -7.90 -12.48  -3.00  -4.60 -15.09 -11.72  -7.28  -6.29 -12.18 -22.80 -16.50   0.02  21.14   1.91  -0.52 -10.95  -7.79  -9.75 -13.26 -10.05  -7.24  -8.18 -10.01 -17.42 -11.28
200807   3.06   2.62   1.92   0.15  -5.56   7.78  -3.71   6.77  -0.63 -10.32  -1.57 -11.47  -4.95  -0.32  -3.62   1.17 -13.35 -23.03 -15.17  -7.14  -2.95  -1.32  -0.05   4.24   5.18   1.29   0.77   1.62   6.79   3.25
200808  -0.49   1.19   3.31   3.72   3.93   6.00   8.87   1.80  -2.72  14.34   4.24  -6.83   0.35  -1.47   0.15   3.58  -5.80  -6.25   0.28  -0.44   3.90   1.88   3.05   3.02   1.61   3.18   6.16   3.89  -0.07   1.41
200809  -3.49   1.87  -5.26 -14.17 -13.15  -0.42  -0.48  -5.95 -18.44  -5.44 -11.28 -31.03 -20.88 -15.63 -10.72 -14.96 -25.62 -37.96 -10.81 -11.97 -12.77  -8.54 -15.88  -6.03  -9.24 -10.14  -5.20  -4.72  -4.30  -8.10
200810 -11.00 -14.68  -5.34 -29.75 -26.48 -13.67 -21.61 -10.95 -20.98 -28.33 -29.22 -32.91 -29.61 -24.70 -36.42 -15.56 -34.46 -29.35 -16.13 -11.11 -16.22 -18.80 -17.58 -18.43 -11.87 -21.01 -14.56 -12.50 -20.14 -21.37
200811  -8.58   3.80 -10.59 -21.16 -12.60  -2.70 -13.63  -7.36 -16.38 -27.63  -3.06 -12.14  -8.23  -0.47  -6.23 -12.18   2.51 -29.14   1.06   1.23  -2.31  -9.30 -11.84  -4.76  -8.95 -11.52  -7.59  -6.36 -13.95 -10.62
200812   1.37  -1.68  -0.63   9.06  -1.38  -2.03   3.02   6.74  -2.37  12.45   4.59  15.97   3.19   5.61  -3.02   8.04  14.37  -4.28  -2.33  -2.06   3.56   2.57   1.97  -5.38  -1.82   6.59   3.53  11.11   1.62  -0.65
200901   0.41  -7.41  -1.23 -13.18 -12.95 -10.84 -11.73  -2.19  -6.56 -25.12 -13.84 -16.85  -9.97 -12.03  -9.96  -4.35  -8.76   2.17  -3.64  -0.82  -9.96  -3.19  -3.25  -9.92 -16.11  -1.40  -8.68  -7.72 -20.89 -17.27
200902  -8.48  -4.73  -7.82 -15.32 -13.99 -11.15  -8.77  -9.93  -8.24 -28.63 -14.68 -19.29 -13.05 -15.32 -10.16 -18.66   1.17  -4.96 -12.60 -12.59  -7.05  -4.07  -6.80 -12.64 -11.37  -8.78  -1.24  -7.48 -14.67 -22.02
200903   3.78   7.00   6.78   8.02   6.91   0.62  15.61   7.04  16.30  29.53  12.79  12.28  11.67   7.58  12.07   5.02  15.38   0.25   4.01   2.78   7.63   9.32  13.01   7.67   9.24   4.16  11.31   9.06  14.29  10.73
200904   5.80  -1.45   2.12  34.98  33.14   8.87  21.29  -0.95  19.06  58.93  23.98  26.25  19.94  22.88  49.57  17.15   3.78  15.22   4.22   2.08  10.34  10.02  14.19  21.05  14.50  15.23   9.41   9.13  17.10  20.49
200905   4.70   9.45   9.53   7.21   1.03   4.63   3.15   6.25   6.93  -6.65  -1.99   9.56   4.05  -1.52  -3.44   9.03  17.76  35.10   9.75   4.64   1.51   3.16   2.24   3.81   2.37   4.76  -2.94   5.76   9.71   6.95
200906   0.15   1.63  -0.07  -4.02  -2.80   0.69  -3.50   3.54  -6.73  -7.78  -1.69   3.41  -2.35   1.45   5.26  -3.53  -8.55 -12.06  -4.45   4.64   1.53   4.52   4.42   3.87   0.41  -0.65  -0.04  -3.13  -1.80  -6.51
200907   8.07   3.71   7.45  13.89  16.78  10.23  12.03   5.53  16.72  35.85  14.08   3.19  14.84  12.65  15.54   5.57  13.16  15.69   5.01   4.39   5.52   5.23  10.46  15.20  10.72   9.05   7.24   2.30   8.48   9.51
200908   0.75  -0.72   0.30   9.21   9.21  -0.82   3.16   2.19   1.79   1.71   6.25   3.51   1.74   2.26   2.18  11.11   3.45   1.41   0.73   0.22   0.82   2.50   2.26   4.20   3.26   4.61   3.87   3.12  10.23   3.29
200909   1.21   7.70   4.61   9.20   1.28   6.39  12.76   2.40   6.54   1.39  -0.80   6.61   8.73   7.54   2.97   5.68   9.85  16.20   4.66   2.27   6.56   4.81   5.63   2.65   3.66   4.03   2.09   3.55   1.25  11.21
200910  -1.87   0.98  -0.31  -8.97  -1.91   0.78  -2.60  -3.69  -3.89  -6.71  -6.93 -12.18  -0.12  -5.82  -2.51  -4.36   1.43  -0.04   2.58  -2.69  -3.42   0.66  -3.89  -1.40  -5.20  -2.73   0.87  -2.87  -4.47  -9.42
200911   4.13   5.28   2.16   7.75   3.18   7.31   1.96   8.22   9.56   2.98   0.52   7.28   6.03   6.04  10.10   9.27  14.86  10.71   3.08   4.54   6.67   5.55   4.42   7.72  10.91   4.51   4.62   7.77   4.29   9.12
200912   3.08  -0.70   3.25   0.88  15.12  -1.90   4.59   2.46   2.43  11.13   6.64  14.99   3.82   5.15   6.04   3.63  -4.39   7.25  -0.85   5.87   6.26   5.49   6.54   4.32   4.24   5.03   1.35   2.65   0.91  -2.07
201001  -0.92  -3.70  -3.35   1.03   1.23   0.86  -3.11  -0.01  -4.04  -8.48  -1.66 -11.92  -6.53  -4.64   0.51   0.52 -15.02  -7.42  -4.80  -4.49  -6.70  -7.13  -7.93  -5.52  -3.97  -2.55  -1.92  -0.99  -1.07   2.29
201002   2.92   0.25   4.43   5.90  -1.78   3.69   6.07   0.38   5.45  15.49   2.83   4.20   8.36  10.54   6.69   3.92  13.14  10.82   2.28  -0.41   2.85   2.87   6.31   3.03   7.36   5.89   4.32   4.56   2.70   1.87
201003   4.44   6.11   6.12  12.20   5.53   2.11  11.39   3.61   7.36   8.29   7.57  12.04   6.39   7.16   8.93  11.10   9.06   2.11   3.28   3.13   7.60   5.17   8.15   5.88   8.07   6.00   6.14   8.40   8.17   9.06
201004  -1.46  -1.76  -2.51  11.17   2.32   1.20   4.23  -2.22   3.09  11.51  10.59  -2.63   6.02   4.52   4.82   2.77  -0.37  -2.19   4.28   2.85   3.59   0.49   3.95   4.22   3.57   3.21   1.85   7.36   0.93   3.86
201005  -5.37  -3.88  -7.69  -7.08 -10.12  -4.35  -5.67  -8.01  -9.99  -9.88 -10.87  -7.01 -10.33 -10.19 -10.02  -9.63  -5.63 -14.85 -10.06  -6.29  -5.81  -8.28  -7.06  -8.89  -5.92  -4.00  -5.83  -4.88  -9.21 -10.12
201006  -1.97  -1.63   3.32  -8.91  -8.70  -3.22  -9.31  -1.64  -7.79 -14.55 -13.04 -13.18  -5.42  -7.09  -9.60  -6.03  -5.81  -9.51  -6.18  -0.69  -3.98  -6.73  -6.04  -2.30  -7.67  -5.20 -10.56  -5.29  -7.36  -7.63
201007   5.04   8.37  10.74   7.91   5.29   4.21   8.34   2.15  14.23   6.63   7.71   8.28  14.07  12.68  16.32  10.34   8.27  14.31   7.50   6.80   9.58   8.20   6.73   7.67  10.76   3.16   4.65   7.05   6.65   8.08
201008  -0.46  -0.01   0.03  -1.38 -10.04  -3.96  -7.40  -1.66  -0.11  -5.42  -6.21  -8.74  -7.94  -6.50 -10.48  -8.16   1.76  -6.09  -3.35   0.38  -2.13  -5.13  -8.24  -6.08  -4.82  -7.57  -4.18   0.26  -8.43  -7.15
201009   1.57   4.95   9.74  14.16  12.91   3.96  17.54   9.00   9.97  13.28  10.10  12.10  16.04  13.51  14.06  10.31  11.25  13.59   9.11   3.65   7.95  11.59  13.66   9.15   9.88   9.89  13.59   7.27   7.46  10.03
201010   5.86   1.93   5.34  12.59   7.13   4.51   3.31   2.02   8.18   3.24   1.70   4.64   4.37   4.54   9.72   5.96   8.75   6.78   4.44   1.86   4.52   7.90   4.18   3.48   5.20   4.94   1.33   6.15   1.98  -0.10
201011  -1.85   2.01  -3.89   7.29  -3.16  -2.34   9.27  -3.34   0.84  -1.22   3.27   2.98   6.67   3.22   6.74  -0.45   3.03  14.60   5.10  -1.32  -1.88  -2.43   1.12   0.33   2.41   0.22   4.95   4.13  -0.35  -1.16
201012   5.69   3.57   4.23  -0.61   8.37   5.74   1.08   5.40   7.49   4.26  12.28  13.32  10.46   5.67   8.30   4.42  13.88  14.70   9.27   3.21   6.57   7.12   5.28   4.77   3.34   6.84   3.50  -0.04  10.60  11.84
201101  -0.62  -3.62  -3.29   1.58   2.56  -0.99  -3.32  -0.71   1.60  -3.66   4.50   3.98   5.24   3.44   0.56   5.01  -7.48   1.42   7.10   2.21   0.04   2.39   4.75   3.09  -0.53   2.83  -1.28  -2.50   2.24   7.56
201102   5.25   0.60   8.65   2.04   3.06   1.68   8.88   3.33   4.92   7.08   1.42   3.98   4.11   2.54  -2.39   2.93   1.02   0.05   7.96   2.45   7.48   2.46   2.96   3.33   1.49   2.96   1.38   3.82   2.59   3.60
201103   1.71   3.35   6.33  -0.50  -0.09   0.21  -4.40   2.29   2.01   4.49   2.60   0.75   4.31   1.16   1.53   2.58   0.18   8.77   1.90   0.91   1.60   0.07  -2.54   1.64   3.31   1.43   0.48   1.75  -1.52  -1.45
201104   4.27   3.90   5.39   6.01   0.12   4.92   8.00   6.37   4.48   4.86   0.30   0.58   1.55   0.93   1.72   4.11  -0.63  -2.79   1.75   3.98   3.35   2.59   3.27   1.74   2.93   4.15   5.19   1.19   0.64   2.16
201105   2.37   0.49   4.50  -0.53   2.34   3.04   0.34   1.96  -3.76   2.85  -2.42  -5.35  -5.87  -6.67  -3.29  -1.83  -5.60  -6.06  -4.47   1.31   0.90  -2.32  -1.20   0.36  -0.30   1.28   0.21   4.39  -2.54  -2.95
201106  -0.32   0.62  -5.60  -1.52  -1.31  -2.55   4.50  -1.83  -0.22  -6.34  -3.28  -1.89  -0.44   0.29  -1.46   0.27  -1.79  -7.14  -2.15  -0.34  -1.35  -1.10  -3.36  -0.61  -0.43  -2.04  -1.41   1.40  -2.19  -1.93
201107  -0.61  -2.97   2.86   3.99  -3.78  -2.74   2.26  -3.65  -1.83  -6.32  -6.17  -6.22  -4.76  -9.76  -9.59  -5.97   0.33   0.67   0.48  -0.35  -4.87   0.60  -1.56  -6.65  -5.11  -4.58  -0.10  -0.23  -3.91  -4.53
201108  -1.80   2.24   0.33  -5.71  -7.19   0.40  -5.51  -3.09  -7.98  -7.06  -8.57 -13.20  -8.15  -7.59 -11.97  -7.30  -1.88 -19.19  -9.62   0.16  -5.22  -6.79  -7.29  -5.69  -6.79  -4.09  -3.37  -0.82  -9.13  -3.66
201109  -4.60  -3.84  -4.93 -19.32  -8.41  -3.92  -5.10  -3.96 -16.46 -14.43 -15.91 -20.49 -16.35 -13.08 -14.09  -4.86 -23.15 -30.02 -11.62  -1.63  -5.79  -4.93  -5.51 -10.20  -9.17  -8.14  -2.86  -5.49 -11.14  -4.38
201110   5.65   1.93   7.61  15.38   9.86   4.49  16.51   5.54  18.21  14.32  22.26  18.15  22.91  17.40  23.94  11.08  20.08  28.44  15.81   6.70   7.57  12.07  12.28  10.83  14.87  13.80   9.14  10.27  13.41   9.35
201111   0.50   0.52   7.17  -2.62  -0.69   1.21  -3.84   1.27  -1.14  -1.10   2.82  -1.46   2.22   6.78  -7.95   1.86   1.13  -6.23   2.38   1.00   0.29  -1.84  -1.96   1.10   1.44   1.16   0.85   2.29  -2.92  -0.39
201112   0.65   3.98   3.61  -4.63   3.58   1.91  -2.24   3.53  -0.04   0.77  -0.95  -5.18  -3.89  -4.70  -1.67   0.35  -7.29 -13.69  -0.02   2.96   3.18  -1.31  -1.04   1.08   1.21   0.02   0.34   4.03   1.80   1.35
201201   2.84  -2.33  -4.66  12.04   0.61  -1.01   9.89   3.38  11.26   7.08   7.88  12.40  12.61   9.83  13.17   4.92  14.68   1.26   0.97  -2.69   2.44   5.43  10.57   4.49   6.49   6.07   4.04   3.41   7.21   3.48
201202   1.25   0.77  10.56   5.80   3.28   6.41   6.51   1.23   2.20   5.65   5.54  -2.69   4.51   0.70   5.14   4.40  -5.06  -1.51   6.62   1.26   4.78   5.26   7.32   3.61  -1.22   1.57   3.51   2.68   6.50   1.36
201203   2.02   6.04   4.93   3.99   2.30   1.70   1.67   3.96   2.65   4.52   2.36   0.67  -2.27   2.16   0.17  -0.05  -6.81 -12.16  -3.04   1.45   2.50   3.51   5.40   1.64   0.85   3.01   5.21   3.91   6.92   3.57
201204   0.61   1.33   1.83  -2.05  -2.56  -1.83   0.12   0.61   1.00  -0.09  -0.19  -4.29  -1.65  -1.31  -7.36   0.17  -1.33   2.47  -1.66   1.75   1.73  -0.75  -3.13  -0.62   1.30  -0.30   1.36   0.82  -2.46  -1.21
201205  -2.17  -0.25  -3.64 -11.89  -8.60  -5.05  -5.68  -3.28  -8.44  -2.85  -6.73 -14.52 -11.12  -7.42  -7.64  -7.62 -12.55 -23.34 -10.26  -0.93  -1.07  -7.52  -8.32  -5.65  -2.15  -6.12  -2.12  -4.68  -9.05  -2.64
201206   2.15   5.74   5.92   0.47   7.12   0.01 -10.76   6.80   3.46   2.25   4.63   4.78   0.06  -1.23  -4.42   2.68   7.21   2.09   5.88   3.39   7.09   4.38   1.62   2.63   4.27   2.62   3.02  -2.25   4.53   6.01
201207  -0.13   2.01   3.94  -8.19   1.15   3.39   2.31   1.65  -0.79  -0.77  -2.18  -1.22   1.41   2.34  -0.30  -1.38  -3.40 -10.56   3.00   3.73   4.07  -1.97   0.68   1.15  -1.01   0.52   2.34  -3.35  -1.11   1.21
201208  -0.39   0.32  -2.93   7.01   6.51   3.50   8.04   0.98   2.88   8.13   7.83  -1.08   4.13   3.87   4.12   2.90   6.28   0.30   2.43  -3.34   1.08   3.59   5.27   2.32  -1.50   0.37   3.43   1.72   4.11  -0.42
201209   1.60  -1.02  -0.03   5.50   5.74   2.61  -0.49   4.67   1.44   5.36   5.38   3.85   1.96  -1.19   3.63  -0.66   9.99   2.06   3.82   2.17   4.81   3.56  -0.14   2.51  -2.17   0.42   1.85   3.76   3.66   5.64
201210  -1.83  -1.86  -2.52   1.58  -0.96   1.03  -1.36  -1.88  -2.60   4.70   3.33  -0.75  -0.79   1.39   6.02   0.61   0.76  20.50  -2.14   1.05  -2.25  -4.80  -7.30  -2.22   3.14   2.62  -0.92  -4.96   1.97  -3.03
201211   3.98   1.95   3.27   2.07  -2.52   1.16   4.02   1.50   3.21   4.02   1.53   2.63   1.52   4.57   3.38   3.95  -3.11 -11.26  -1.34  -3.68   0.08   1.98   1.77   3.54   0.24   2.29   1.08   2.56  -0.74   1.32
201212  -1.46  -0.84  -5.58   3.19   5.55  -1.61   0.13  -0.53   4.46   3.54   4.78   6.59   4.15   3.67   7.98   2.56  -1.33   7.67   1.21   0.14   1.17   1.66  -0.50   3.32   2.95   2.00  -2.15   1.92   4.43   1.29
201301   5.54   5.07   5.61  13.01   5.13   8.68   2.56   8.08   5.06   9.21   9.57   4.25   8.07   7.28   1.66   2.79   0.64  -3.72   7.50   5.08   4.91   6.54  -1.11   5.61   8.54   6.45   5.42   5.32   6.32   7.21
201302   3.84   5.22   2.21  -0.07  -6.54   3.15   1.46   1.35  -0.95   5.70  -0.81  -2.66  -1.07   0.99  -0.22   3.79  -7.57  -8.09   0.81   2.16   2.21   0.89   0.33   4.63   3.61   2.07   0.61   0.89   1.17   4.44
201303   6.56   5.31   2.72   7.67   7.78   2.19   2.88   6.52   1.21   8.87   4.30   2.12   0.40   0.65   3.56   5.69   0.89   0.86   2.11   5.64   5.73   2.46   3.11   5.53   4.66   3.26   4.77   5.29   4.56   2.28
201304   2.84   3.55   4.40   4.68  -0.29   1.38   9.03   2.58   3.96   1.01  -3.06  -4.39  -1.16  -1.42   4.45   0.35 -10.56  -5.67  -1.29   5.05   4.25   1.90  -0.98  -0.02  -0.07   0.17   3.20   2.44   1.58   0.74
201305  -3.45  -1.47  -2.98   2.19   4.79  -0.26   0.78   1.61   3.43   0.77   5.16   3.86   5.33   4.06  11.10   6.35   0.23   0.50   3.09  -6.99  -1.72   3.40   5.34   2.21   2.61   3.86   2.39  -0.38   7.22   5.91
201306   0.84   0.93  -2.26  -3.72   2.46  -0.71   0.58  -1.36  -5.10   2.30  -6.42  -4.69  -3.51  -3.26   0.34   1.04  -9.59 -23.20  -2.11   0.79   2.16  -2.07  -3.40  -0.83  -1.27  -0.55  -0.43   1.61  -0.46  -1.14
201307   3.26   2.73   1.76   4.80  12.04   4.96   1.72   7.87   5.87  12.00   3.89   6.97   4.58   9.71   9.65   6.90   0.02  10.54   5.10   4.58   3.52   4.82   7.34   7.12   3.67   6.46   6.38   3.06   6.42   4.36
201308  -3.75  -3.86  -4.85   2.54  -4.96  -2.84  -1.86  -3.86  -0.59  -3.46  -4.19  -2.75  -0.35  -1.91  -1.29  -2.84   4.58   3.73  -2.01  -4.41  -3.22  -0.32  -0.37  -2.97  -2.65  -2.50  -4.88  -2.21  -4.23  -3.80
201309   0.31   1.34   4.28   9.87   6.12   0.89   7.65   4.00   5.21   8.44   7.52   8.35   6.08   7.10   6.71   8.51   1.16   2.56   1.90   1.04   4.17   5.41   2.55   2.88   5.91   5.61   4.43   3.96   3.11   2.96
201310   4.61   6.25   5.35   4.46   7.27   6.08   2.40   3.83   3.95   4.48   4.65   8.38   1.37   5.47  -0.07   5.35   5.36   9.90   4.73   3.34   5.81   3.32   4.60   6.24   5.83   5.77   5.38   3.94   3.29   3.66
201311   1.52   1.15  -2.42   3.16   0.16   3.95   6.52   4.44   1.20   4.21   3.67   1.72   1.47   3.38   1.79   4.79  -5.58  -3.52   0.99  -1.80   0.25   3.31   3.57   3.63   5.29   3.87   3.73   3.35   6.09   1.71
201312   3.03  -0.41   2.97   6.99   7.58  -1.96   0.83   0.63   4.86   3.63   4.94   6.52   5.23   3.19   1.54   3.11   6.84   7.89   3.01   1.79   3.72   4.62   3.59   2.88   2.32   2.55   0.09  -0.24   2.70   2.84
201401  -5.29  -0.54  -8.33  -0.84  -6.99  -6.27  -7.58   1.57  -3.81  -2.68  -4.13  -5.47  -4.46  -2.82  -2.62  -3.42  -6.43  -7.62  -6.88   2.49  -3.80  -0.34  -2.82  -4.07  -2.12  -2.39  -7.59  -4.58  -4.25  -6.13
201402   3.79   1.62   3.35   8.36   6.77   3.39   5.53   6.49   7.88   0.89   6.41   2.55   5.95   3.72   8.60   4.10   6.57   4.66   5.59   3.07   2.63   5.55   4.69   5.19   2.12   4.51   5.79   4.83   3.23   2.86
201403   2.77   4.78   4.07  -5.42  -0.69   1.72  -0.40  -2.54   0.62  -0.06  -2.81   3.67   1.00   0.07  -1.05  -1.22  -0.63  -3.00   2.53   2.68   0.17  -2.91   1.72  -0.21   2.69   0.40  -1.21   1.72   2.46   5.10
201404   1.22   1.56   5.69  -4.00  -2.04   3.03  -3.82  -0.29   0.02   0.48  -3.05   0.65   1.34  -0.74   0.15   1.28   2.94   9.05   5.64   3.97   0.39  -2.97   0.78   0.70   1.14  -0.55  -0.84  -1.25  -3.60   2.89
201405   4.15   3.19   3.99   2.82  -1.54  -0.47   2.22   1.89   2.67   2.75   1.41  -1.62   0.50  -0.51   1.74   1.98  -2.17  -7.31   0.95   0.00   3.84   2.57   4.46   2.76   5.49   3.43   0.21   2.49   1.74  -0.43
